Week,Google_Search,Google_Display,Meta,Instagram,YouTube,TV,Radio,Influencer,Affiliate,Email,Discount,Price,Temperature,Competitor_Spend,Holiday,Sales,Revenue,Orders,Google_Search_zscore,Google_Display_zscore,Meta_zscore,Instagram_zscore,YouTube_zscore,TV_zscore,Radio_zscore,Influencer_zscore,Affiliate_zscore,Email_zscore,IsolationForest_Outlier,Google_Search_Adstock,Google_Display_Adstock,Meta_Adstock,Instagram_Adstock,YouTube_Adstock,TV_Adstock,Radio_Adstock,Influencer_Adstock,Affiliate_Adstock,Email_Adstock,Google_Search_Weibull
2023-09-25,137845.0,107235.0,119657.0,37260.0,175989.0,116443.0,68901.0,178492.0,76549.0,179342.0,5.0,941.971523290261,20.05832900721557,99847.0,0.0,3449056.0,3449056.0,3661.0,0.5476207651857521,-0.0212785935756562,0.1988449398019052,-1.494209872845308,1.2385930417514974,0.1160476076755049,-0.8862722033649543,1.233478943786397,-0.6149568188005682,1.2712327614418386,1,307924.11468197993,312919.15783420426,324495.76728439424,201506.02992840708,288850.52760223905,248917.5524854979,291896.1929951072,312260.7925940292,278797.19854002807,364971.43334652646,123918.44135636577
2023-10-02,173371.0,183165.0,162047.0,132581.0,116731.0,154055.0,119986.0,190102.0,185575.0,98815.0,10.0,987.3298668240592,20.0,108653.0,0.0,4203322.0,4203322.0,4257.0,1.2555308952677733,1.4338384477208546,0.9630701813417304,0.4101875990483326,0.0981234047056069,0.8419098278101075,0.1099943670944634,1.453236915927115,1.450690805626639,-0.3047327399266008,1,358125.468809188,370916.4947005225,356744.46037063655,253484.61795704425,290041.3165613434,303405.5314912987,295123.71579706436,377458.4755564175,352853.3191240168,317797.8600079159,125954.52337914695
2023-10-09,63585.0,190806.0,31023.0,23812.0,172638.0,171734.0,183268.0,152130.0,93794.0,59279.0,0.0,979.6617863988102,20.05832900721557,106622.0,0.0,3535648.0,3535648.0,3609.0,-0.9321238235630768,1.580270020387082,-1.399087121029443,-1.7628845321756306,1.1741002516853327,1.1830913174878603,1.3441284791001964,0.7344901701797132,-0.288226559199673,-1.0784778448243697,1,278460.2812855128,413355.89682031353,245069.6762223819,175902.77077422655,346662.789936806,353777.3188947792,360342.2294782386,378605.08533385047,305505.99147441005,249957.71600474953,123692.27326596696
2023-10-16,129225.0,93523.0,41447.0,179096.0,82823.0,43510.0,148386.0,96260.0,65113.0,129787.0,20.0,995.3930828892024,20.232465460591584,77810.0,0.0,3940863.0,3940863.0,3959.0,0.3758540219186513,-0.2840543721909302,-1.2111587436335682,1.3395006402998164,-0.55446433792749,-1.2914635403909889,0.6638550033095454,-0.323035919699865,-0.8316275783712168,0.3014093429571934,1,296301.1687713077,341536.5380921881,188488.80573342915,284637.6624645359,290820.67396208365,255776.3913368675,364591.3376869431,323423.05120031023,248416.59488464604,279761.6296028497,122326.69746927565
2023-10-23,84044.0,114476.0,145899.0,136148.0,171878.0,192070.0,25626.0,179476.0,94069.0,174960.0,15.0,1033.1729929571263,20.51987005851668,127842.0,0.0,4389748.0,4389748.0,4248.0,-0.524446816544328,0.1174874079524358,0.6719470579544905,0.4814519141755827,1.1594734177699986,1.5755494188559682,-1.7302270988652244,1.2521044256629232,-0.2830163057122711,1.185474185721937,1,261824.7012627846,319397.9228553128,258992.28344005748,306930.5974787215,346370.4043772502,345535.83480212046,244380.80261216586,373529.8307201861,243118.95693078762,342816.97776170983,118373.14138210771
2023-10-30,193629.0,37019.0,43959.0,178357.0,21759.0,114071.0,158496.0,180928.0,156321.0,168702.0,5.0,976.7264867233192,20.91635179477432,172225.0,0.0,3569738.0,3569738.0,3654.0,1.6592026684818022,-1.366892951163906,-1.1658713219126895,1.3247363204570808,-1.7296919513563984,0.0702711218156922,0.8610215889480834,1.2795883684319431,0.8964335128249814,1.0630010759877648,1,350723.8207576708,228657.75371318767,199354.37006403448,362515.35848723294,229581.2426263501,321392.50088127225,305124.4815672995,405045.89843211166,302192.3741584726,374392.1866570259,121017.35268263258
2023-11-06,129556.0,103613.0,86203.0,136421.0,193021.0,26640.0,32857.0,160272.0,170273.0,81063.0,0.0,1033.9886702561844,21.41612907285075,60503.0,0.0,3683431.0,3683431.0,3562.0,0.3824497054478172,-0.0906903402314703,-0.4042782314760685,0.4869061216411671,1.5663880881277774,-1.617032392184851,-1.5892071601162363,0.8886046757068212,1.1607733552112782,-0.6521508677631344,1,339990.29245460243,240807.6522279126,205815.6220384207,353930.2150923398,330769.7455758101,219475.50052876334,215931.6889403797,403299.539059267,351588.4244950835,305698.31199421553,124475.12575932799
2023-11-13,22693.0,106672.0,139156.0,21605.0,112374.0,64547.0,171054.0,84178.0,145541.0,147896.0,10.0,976.9884116038892,22.01191401463118,134761.0,0.0,3622585.0,3622585.0,3707.0,-1.7469597476556855,-0.0320678849525815,0.5503813395373393,-1.806977703884585,0.0142693055357236,-0.885477059348459,1.1059294012575551,-0.5517280660740385,0.692191576118826,0.6558141918188308,1,226687.17547276145,251156.59133674754,262645.3732230524,233963.12905540387,310835.84734548605,196232.300317258,300613.01336422784,326157.7234355602,356494.05469705013,331314.9871965293,119535.32542092378
2023-11-20,115259.0,93847.0,180775.0,92303.0,153554.0,74620.0,153052.0,53997.0,29686.0,186216.0,5.0,1041.5295837146302,22.69501873407363,218048.0,0.0,3611842.0,3611842.0,3467.0,0.0975600153678009,-0.2778452595690407,1.300706659840382,-0.3945177793355707,0.8068127537376503,-0.6910813839412525,0.754851965583474,-1.1230041519637028,-1.5028408521828092,1.4057613898075625,1,251271.30528365687,244540.9548020485,338362.22393383144,232680.8774332423,340055.5084072916,192359.38019035477,333419.80801853666,249691.6340613361,243582.43281823007,385004.9923179175,114514.8315944188
2023-11-27,45939.0,102750.0,29337.0,178211.0,44442.0,166389.0,199362.0,176683.0,73363.0,117661.0,10.0,1003.454702682937,23.455482026150754,176439.0,0.0,3654638.0,3654638.0,3642.0,-1.283747483852086,-0.1072288099619969,-1.4294830577417843,1.321819418295999,-1.2931386964859686,1.079939834806284,1.6579958410454616,1.1992375853365644,-0.6753199737491591,0.0640956758692143,1,196701.7831701941,249474.5728812291,232354.33436029885,317819.52645994537,248475.30504437495,281804.6281142129,399413.88481112197,326497.9804368017,219512.45969093803,348663.99539075047,105196.1067506372
2023-12-04,199997.0,48251.0,66427.0,96125.0,184791.0,135608.0,46431.0,139273.0,117543.0,158051.0,15.0,982.5667863631396,24.28221462364984,61590.0,0.0,4361900.0,4361900.0,4439.0,1.7860948519069644,-1.15164371360507,-0.7608085069347045,-0.3181588748173902,1.407994873491987,0.4859069464205772,-1.324485178567521,0.4911285639942516,0.1617309319723569,0.8545541134152705,1,318018.06990211643,197935.74372873746,205839.6006161793,286816.7158759672,333876.18302662496,304690.77686852776,286079.3308866732,335171.788262081,249250.47581456281,367249.39723445027,105400.35327888609
2023-12-11,194013.0,123481.0,81529.0,164990.0,113501.0,27564.0,104976.0,192307.0,151733.0,177261.0,20.0,1002.7717624219556,25.16316090365971,191958.0,0.0,4320651.0,4320651.0,4308.0,1.6668544584370883,0.2900585781997041,-0.4885431236430216,1.0576799424627008,0.0359593605654363,-1.5992004052816189,-0.1827326804262541,1.4949738951321352,0.8095075382787995,1.2305062447660935,1,384823.8419412698,242242.4462372425,205032.76036970757,337080.0295255803,313826.70981597493,210378.46612111665,276623.59853200393,393410.07295724854,301283.2854887377,397610.63834067015,113989.37563409655
2023-12-18,172906.0,132566.0,122023.0,178518.0,22079.0,178417.0,102711.0,186129.0,195915.0,193672.0,5.0,988.2584463136972,26.08547468569954,193938.0,0.0,3999170.0,3999170.0,4046.0,1.246265055868794,0.4641628626745994,0.2415002104195798,1.3279529043470408,-1.723533284444679,1.312064443542299,-0.2269050163779147,1.3780346400171175,1.6465963367529513,1.5516801348024472,1,403800.30516476184,277911.4677423455,245042.65622182452,380766.01771534816,210375.02588958494,304644.07967267,268685.15911920235,422175.04377434915,376684.97129324265,432238.38300440204,126637.4325481625
2023-12-25,38047.0,45945.0,104665.0,144040.0,153789.0,133824.0,46385.0,152311.0,115673.0,143257.0,5.0,1004.5253695071988,27.0357065579574,116624.0,0.0,3676649.0,3676649.0,3660.0,-1.4410077086622903,-1.1958357312164194,-0.0714373159462678,0.6391244611293979,0.8113355247509444,0.4514780885900941,-1.3253822767811088,0.7379161988582205,0.1263012082580238,0.5650259597867399,1,280327.18309885706,212691.8806454073,251690.59373309472,372499.61062920885,280014.015533751,316610.447803602,207596.0954715214,405616.0262646095,341683.98277594557,402600.02980264125,129742.99958013945
2024-01-01,46105.0,110852.0,125787.0,164118.0,79676.0,99273.0,189230.0,146945.0,62828.0,106205.0,15.0,1030.3242479406988,28.0,249971.0,0.0,3560305.0,3560305.0,3455.0,-1.2804396788193324,0.0480373334409311,0.3093592292720427,1.0402584446239114,-0.6150309778374332,-0.2153108502557703,1.4604002084352077,0.6363467519583849,-0.8749200482574473,-0.1601056576422394,1,214301.30985931423,238467.12838724436,276801.3562398568,387617.7663775253,247684.4093202506,289239.2686821612,313787.65728291287,390314.61575876566,267838.3896655673,347765.0178815847,123763.19414131246
2024-01-08,95766.0,52217.0,182993.0,175890.0,179024.0,94859.0,174091.0,65272.0,68604.0,26910.0,0.0,996.511376063374,28.96429344204259,213864.0,0.0,3799199.0,3799199.0,3812.0,-0.2908679575446811,-1.0756395757704598,1.3406937224904252,1.2754486654475696,1.297004148242339,-0.3004952552242414,1.1651573854894286,-0.9095871721285096,-0.7654857786456891,-1.7119601217475755,1,224346.78591558855,195297.2770323466,349073.81374391407,408460.6598265151,327634.64559215034,268402.5612092967,362363.5943697477,299460.76945525943,229307.0337993404,235569.01072895082,114939.75484073603
2024-01-15,166779.0,28308.0,53307.0,24324.0,193532.0,130017.0,38639.0,109393.0,30526.0,66857.0,20.0,985.2172458858488,29.914525314300448,190836.0,0.0,4055686.0,4055686.0,4116.0,1.1241751677020275,-1.533829926624645,-0.9973415375787834,-1.7526553958299191,1.57622270935243,0.3780079867063221,-1.4764458150952646,-0.0744500929880608,-1.486925896075836,-0.9301714808797292,1,301387.07154935313,145486.36621940797,262751.28824634844,269400.39589590905,390112.7873552902,291058.536725578,256057.1566218486,289069.46167315566,168110.22027960423,208198.4064373705,111566.77097981247
2024-01-22,173048.0,25949.0,178427.0,96323.0,110397.0,143618.0,105530.0,81212.0,88910.0,54964.0,5.0,955.0593518035668,30.83683909634028,170356.0,0.0,4159862.0,4159862.0,4355.0,1.2490946240293426,-1.5790376324117972,1.2583759010025544,-0.3142030759961971,-0.0237797084782445,0.6404894302895064,-0.1719284975930445,-0.6078695083969815,-0.3807606611359312,-1.1629251871866184,1,353880.2429296119,113240.81973164478,336077.7729478091,257963.2375375454,344464.6724131741,318253.1220353468,259164.29397310916,254653.6770038934,189776.13216776255,179883.0438624223,114914.72698843908
2024-01-29,64262.0,152222.0,147016.0,29111.0,92847.0,145341.0,41563.0,166470.0,45592.0,176299.0,20.0,1023.1671207716686,31.71778537635016,92727.0,0.0,4214477.0,4214477.0,4119.0,-0.9186335584596166,0.8408490284025623,0.6920848167372219,-1.657016966753904,-0.3615440969178708,0.6737410682053822,-1.4194215721272048,1.0059224975266463,-1.201479790471482,1.2116792822278586,1,276590.14575776714,220166.49183898687,348662.6637686854,183888.94252252724,299525.8034479045,336292.8732212081,197061.5763838655,319262.206202336,159457.67930065753,284228.82631745335,115182.89341707356
2024-02-05,145117.0,120235.0,24835.0,189182.0,113607.0,49430.0,190413.0,140030.0,48982.0,157050.0,5.0,1013.930889056109,32.54451797384924,128471.0,0.0,3527727.0,3527727.0,3479.0,0.6925265374639838,0.2278524684137371,-1.5106470595679766,1.5410066347975584,0.0379994189799435,-1.177215312612704,1.4834712342324767,0.5054573137712132,-1.1372515747540546,0.8349638956389991,1,311071.0874546603,252334.8951033921,234032.59826121124,299515.36551351636,293322.4820687427,251205.72393272485,308649.9458303193,331587.3237214016,144656.6075803945,327587.295790472,117901.55083202981
2024-02-12,43776.0,94740.0,40159.0,36389.0,169521.0,47788.0,135672.0,76503.0,20207.0,37153.0,20.0,952.7222859628992,33.30498126592636,58068.0,0.0,3775000.0,3775000.0,3962.0,-1.3268485819595963,-0.2607318720031539,-1.2343793643248466,-1.511611391902172,1.1141109867983632,-1.2089037568714782,0.4159048579279062,-0.6970030390438928,-1.682433553299474,-1.5114979832037712,1,230418.65247279615,246140.93706203526,180578.55895672675,216098.2193081098,345514.4892412456,198511.4343596349,320861.9674981916,275455.394232841,107000.9645482367,233705.3774742832,114254.00908160667
2024-02-19,181152.0,136352.0,198677.0,142177.0,184608.0,199615.0,156848.0,157710.0,108733.0,79765.0,10.0,1033.4197711168304,33.98808598536881,166923.0,0.0,4529075.0,4529075.0,4382.0,1.4105792745440275,0.5367174934970489,1.6234516533304963,0.601903990402718,1.4044728858518472,1.721158013211907,0.8288820703395463,0.8401102808209884,-0.0051866433876828,-0.677553567736761,1,319403.1914836777,284036.56223722117,307024.13537403604,271835.9315848659,391916.69354474737,318721.8606157809,349365.1804989149,322983.2365397046,172933.57872894203,219988.2264845699,115755.37044901945
2024-02-26,148376.0,86617.0,141790.0,61427.0,84077.0,164991.0,187516.0,26570.0,144982.0,128212.0,5.0,952.0726386959066,34.58387092714924,188367.0,0.0,3919471.0,3919471.0,4116.0,0.7574671194022067,-0.4164004578908342,0.5978682299882923,-1.0113826500585807,-0.5303300619671885,1.0529602702059389,1.426973548911523,-1.642151602601383,0.6816005517571617,0.2705855737287944,1,340017.91489020665,257038.9373423327,326004.48122442164,224528.55895091954,319227.0161268484,356224.1163694685,397135.10829934897,220359.94192382277,248742.1472373652,260204.93589074194,119679.9725951533
2024-03-04,157848.0,36896.0,125616.0,179818.0,58258.0,89346.0,159783.0,88785.0,88619.0,59071.0,20.0,1041.1688716493557,35.08364820522568,222232.0,0.0,3996060.0,3996060.0,3838.0,0.9462112716325988,-1.3692501142888829,0.3062763673634956,1.3539253208498232,-1.0272382525724713,-0.4068889173427691,0.8861208367934641,-0.464525225621645,-0.3862740566444183,-1.082548539427231,1,361858.748934124,191119.36240539962,321218.68873465294,314535.1353705517,249794.20967610905,303080.4698216811,398064.06497960933,221000.96515429366,237864.2883424191,215193.96153444514,125987.83729076319
2024-03-11,112787.0,150798.0,189160.0,142883.0,199374.0,116122.0,102970.0,29110.0,180400.0,132990.0,0.0,1027.514533087481,35.48012994148332,61390.0,0.0,4035687.0,4035687.0,3927.0,0.0483016175306463,0.813559595150801,1.4518750639524705,0.6160090104419215,1.6886568721595123,0.1098527291084729,-0.2218539633927138,-1.5940736310908383,1.3526433081818936,0.3640941257118361,1,329902.2493604744,265469.6174432398,381891.21324079175,331604.08122233103,349250.5258056654,297970.2818930086,341808.4389877656,161710.5790925762,323118.5730054515,262106.37692066707,129916.25411527543
2024-03-18,147948.0,197247.0,98752.0,151189.0,179937.0,59974.0,105553.0,99141.0,66479.0,89519.0,10.0,1016.7866209039228,35.767534539408416,156752.0,0.0,4057960.0,4057960.0,3990.0,0.7489385618478773,1.7037048796389036,-0.1780394356260268,0.7819527731127766,1.314575594774839,-0.973729955569759,-0.1714799484862506,-0.2685033858723536,-0.8057468283210676,-0.4866614756391073,1,345889.3496162846,356528.77046594385,327886.727944475,350151.4487333986,389487.3154833992,238756.16913580516,310638.0633926593,196167.34745554574,260350.14380327088,246782.82615240023,133662.35730913837
2024-03-25,75016.0,158877.0,75284.0,145808.0,157717.0,127309.0,181779.0,32115.0,171175.0,29503.0,10.0,984.9201936333186,35.94167099278443,201203.0,0.0,4009567.0,4009567.0,4070.0,-0.7043435866389203,0.9683849682132863,-0.6011306828177375,0.6744469475731821,0.8869331610923035,0.3257471419726067,1.3150897999690607,-1.537193983693521,1.1778629866499564,-1.6612134337417097,1,282549.60976977076,372794.26227956626,272016.03676668496,355898.86924003914,391409.38929003954,270562.70148148306,368161.8380355956,149815.40847332744,327385.0862819625,177572.69569144014,131311.7936424774
2024-04-01,160546.0,25237.0,77043.0,132221.0,139771.0,36371.0,190182.0,59062.0,190963.0,115457.0,0.0,1023.031191306658,36.0,144754.0,0.0,3719248.0,3719248.0,3635.0,0.9999730666830208,-1.5926823490376778,-0.5694186705537944,0.4029952375552543,0.5415474223494241,-1.4292368677742957,1.4789662410294595,-1.0271321339712192,1.5527738812270808,0.0209619695965848,1,330075.76586186246,248913.55736773976,240252.62206001097,345760.32154402346,374616.6335740237,198708.62088888983,411079.1028213573,148951.24508399644,387394.05176917755,222000.61741486407,130698.28232511943
2024-04-08,41959.0,40056.0,186619.0,33234.0,58000.0,65084.0,102879.0,42911.0,161826.0,167977.0,20.0,1043.0548798096472,35.94167099278443,125969.0,0.0,4007784.0,4007784.0,3842.0,-1.3630550984928125,-1.3086921022976146,1.406064817697394,-1.5746444488762328,-1.0322036777700452,-0.8751136643624896,-0.2236286576848114,-1.3328436764384657,1.000733314454609,1.0488123568191363,1,240004.45951711747,189404.13442064385,330770.57323600654,240690.19292641408,282769.98014441424,184309.17253333388,349526.46169281437,132281.74705039785,394262.4310615065,301177.37044891843,123265.0795353685
2024-04-15,156602.0,196615.0,117007.0,73441.0,46737.0,180701.0,189899.0,124061.0,101437.0,65838.0,15.0,1023.6940768443268,35.767534539408416,196110.0,0.0,4341375.0,4341375.0,4240.0,0.9213828073506024,1.69159327724065,0.1510695944355326,-0.7713575640090199,-1.2489695072284788,1.3561426449351373,1.473447136802387,0.2031907283177142,-0.1434194050025353,-0.9501139703043252,1,300604.6757102705,310257.4806523863,315469.3439416039,217855.11575584844,216398.98808664855,291286.5035200003,399614.8770156886,203430.04823023872,337994.4586369039,246544.42226935105,119742.21129673826
2024-04-22,139101.0,134548.0,102844.0,20846.0,31485.0,81916.0,156727.0,52556.0,118540.0,145200.0,0.0,973.1899991309504,35.48012994148333,233399.0,0.0,3742764.0,3742764.0,3845.0,0.5726484948311673,0.5021457676640593,-0.104267091007462,-1.822141599365825,-1.5425069689083182,-0.5502781626793664,0.8265223119951087,-1.1502798830450789,0.1806204691612286,0.6030517271586633,1,319463.8054261623,320702.48839143175,292125.6063649623,151559.06945350906,161324.39285198913,256687.90211200019,396495.9262094131,174614.02893814322,321336.6751821423,293126.6533616106,119293.05437090764
2024-04-29,23748.0,131488.0,47532.0,30954.0,58565.0,93972.0,64859.0,148335.0,92982.0,109489.0,20.0,1010.6962792942186,35.083648205225686,127064.0,0.0,3838200.0,3838200.0,3797.0,-1.7259372518149905,0.4435041484573251,-1.1014557336130484,-1.6201960716657284,-1.02132978150404,-0.3176131907038594,-0.9650998333502134,0.6626571379425018,-0.3036110167697471,-0.0958356524701362,1,215426.28325569737,323909.4930348591,222807.36381897738,121889.44167210543,155359.6357111935,247984.7412672001,302756.55572564784,253103.41736288593,285784.00510928535,285364.99201696634,112507.80418335064
2024-05-06,33545.0,154415.0,185421.0,99239.0,176594.0,32984.0,72098.0,21969.0,122747.0,46806.0,0.0,1045.2813994518017,34.58387092714925,71281.0,0.0,3648651.0,3648651.0,3490.0,-1.5307169752734835,0.8828755221673884,1.3844667559053507,-0.2559449479022634,1.2502367713814675,-1.494601521065689,-0.8239238775206016,-1.729240873042334,0.260327874330319,-1.322582526466161,1,162800.7699534184,348760.6958209154,319105.41829138645,172372.66500326328,269809.7814267161,181774.84476032006,253751.9334353887,173831.05041773155,294217.4030655712,218024.9952101798,101088.22613356585
2024-05-13,147659.0,164572.0,142402.0,66514.0,139614.0,53039.0,166323.0,63753.0,68231.0,196072.0,0.0,1087.963927222268,33.98808598536882,104189.0,0.0,3605689.0,3605689.0,3314.0,0.7431797928450709,1.077523537292486,0.6089016305030923,-0.9097505864050004,0.5385258263958616,-1.1075663507796247,1.0136648002035569,-0.9383393133586344,-0.7725527770122379,1.5986496879123886,1,245339.46197205104,373828.4174925492,333865.25097483187,169937.59900195798,301499.86885602964,162103.90685619204,318574.1600612332,168051.63025063893,244761.44183934273,326886.99712610786,95840.23774705647
2024-05-20,185838.0,49375.0,138012.0,108236.0,85155.0,105431.0,142413.0,155542.0,49301.0,173240.0,5.0,991.7914810200322,33.30498126592637,98511.0,0.0,3883407.0,3883407.0,3915.0,1.503955023842129,-1.1301034587069103,0.5297568130848372,-0.0761958469210831,-0.5095830528083327,-0.0964695349418044,0.5473687504886763,0.7990736500198621,-1.1312076807086684,1.1518126726598124,1,333041.67718323064,273672.05049552955,338331.1505848991,210198.55940117477,266054.9213136178,202693.34411371523,333557.4960367399,256372.97815038334,196157.86510360564,369372.1982756647,100060.26909476072
2024-05-27,93530.0,160734.0,196517.0,117579.0,72487.0,103691.0,20526.0,141863.0,192395.0,90119.0,20.0,1034.3153242452572,32.544517973849246,172115.0,0.0,4277265.0,4277265.0,4135.0,-0.3354236928051495,1.003972382222079,1.584510239748849,0.1104659126062223,-0.7533892791760357,-0.1300492505388003,-1.8296879877630032,0.5401529522668148,1.5799050921142066,-0.4749190873616219,1,293355.0063099384,324937.2302973177,399515.69035093946,243698.13564070486,232119.95278817066,225307.0064682291,220660.49762204394,295686.78689023,310089.7190621634,311742.3189653988,104638.04406864886
2024-06-03,113557.0,36964.0,156785.0,157541.0,149948.0,78606.0,88760.0,30225.0,38752.0,58714.0,15.0,1045.3792208033728,31.717785376350164,58605.0,0.0,4037787.0,4037787.0,3862.0,0.0636450505139024,-1.3679469671953997,0.8682045710331066,0.908857995901757,0.7374122759762091,-0.6141568170621574,-0.4989793028510348,-1.5729685372978237,-1.3310730044854062,-1.0895352604523347,1,289570.00378596305,231926.33817839064,396494.41421056364,303759.8813844229,289219.97167290235,213790.20388093745,221156.29857322635,207637.072134138,224805.831437298,245759.3913792393,109343.88782811737
2024-06-10,81087.0,133429.0,76178.0,181177.0,32342.0,161688.0,67837.0,143008.0,118452.0,75419.0,5.0,967.5038000404096,30.83683909634029,150318.0,0.0,3394141.0,3394141.0,3508.0,-0.5833695845072998,0.4807013324051261,-0.5850132644186669,1.3810764854861937,-1.526013289085369,0.9892167066330207,-0.907022475087942,0.5618258961170407,0.1789531880452599,-0.7626076001600133,1,254829.00227157783,272584.8029070344,314074.64852633816,363432.9288306537,205873.9830037414,289962.12232856243,200530.7791439358,267590.2432804828,253335.4988623788,222874.63482754357,110406.39310358449
2024-06-17,88840.0,87215.0,69407.0,62101.0,60806.0,122665.0,31536.0,174268.0,164467.0,125432.0,0.0,1071.2831327224592,29.91452531430046,182453.0,0.0,3816317.0,3816317.0,3562.0,-0.4288791482486185,-0.4049404290393221,-0.7070837789378024,-0.9979169510409844,-0.9781998672879032,0.2361240389654522,-1.614969480554269,1.1535256557310662,1.0507706943099853,0.2161791747097789,1,241737.4013629467,250765.88174422065,257851.78911580288,280160.75729839224,184330.38980224484,296642.2733971374,151854.46748636148,334822.1459682897,316468.29931742727,259156.78089652615,108543.3574830835
2024-06-24,138451.0,89042.0,70990.0,84323.0,68770.0,125373.0,48541.0,125823.0,141237.0,112949.0,0.0,957.3926126366622,28.9642934420426,247706.0,0.0,3300182.0,3300182.0,3447.0,0.5596962462089381,-0.3699279328658896,-0.678544770743475,-0.553948459098805,-0.8249260445224796,0.2883848836991676,-1.2833356735529498,0.2365424550112495,0.6106463724469064,-0.028121213403304,1,283493.440817768,239501.52904653238,225701.07346948172,252419.45437903533,179368.23388134688,303358.3640382824,139653.6804918169,326716.2875809738,331117.97959045635,268443.0685379157,108605.23532215672
2024-07-01,71005.0,164356.0,149473.0,111922.0,98623.0,44574.0,99083.0,33669.0,76273.0,153533.0,0.0,1032.359420601319,28.000000000000007,69810.0,0.0,3700131.0,3700131.0,3584.0,-0.7842689239062453,1.073384128877893,0.7363806746863455,-0.0025540567447321,-0.2503801591613306,-1.270929737290297,-0.2976587624408837,-1.5077793507299828,-0.6201860186642879,0.7661339296858057,1,241101.0644906608,308056.91742791946,284893.64408168907,263373.6726274212,206243.94032880812,226589.01842296944,182875.20829509012,229698.7725485843,274943.7877542738,314598.8411227494,105788.48163828421
2024-07-08,197648.0,113468.0,78141.0,196659.0,123177.0,154502.0,54531.0,188452.0,111878.0,165363.0,20.0,1012.2127911818826,27.03570655795741,205394.0,0.0,4150495.0,4150495.0,4100.0,1.7392874180398623,0.0981701686843352,-0.5496234519831237,1.690387987252408,0.2221820513085602,0.850536340954853,-1.1665178844357549,1.4220051627805017,0.0543997101318773,0.9976546852235588,1,342308.6386943965,298302.1504567517,249077.18644901345,354683.2035764527,246923.36419728486,290455.41105378163,164256.12497705407,326271.2635291506,276844.2726525643,354122.3046736496,110683.26400417574
2024-07-15,59353.0,29435.0,174865.0,188048.0,151026.0,163748.0,28712.0,144398.0,24895.0,197876.0,20.0,1002.2230223999264,26.085474685699552,91869.0,0.0,4119517.0,4119517.0,4110.0,-1.0164529253619596,-1.512232179942949,1.194158625457264,1.5183506960943618,0.7581592851350648,1.028972002109924,-1.6700435100145292,0.5881362821011576,-1.5936129411215094,1.6339551353333612,1,264738.1832166379,208416.29027405102,324311.31186940806,400857.92214587156,299180.0185183709,338021.246632269,127265.67498623244,340160.75811749033,191001.56359153855,410349.38280418975,111346.31662640237
2024-07-22,72733.0,195150.0,76570.0,147534.0,95629.0,161888.0,124101.0,130677.0,139968.0,96971.0,5.0,1095.187558361436,25.16316090365972,82955.0,0.0,3437625.0,3437625.0,3119.0,-0.7498358691074576,1.66351812294723,-0.5779461189908864,0.7089303251761072,-0.3080021864541079,0.9930764440579628,0.1902456529404163,0.3284205942680147,0.5866034208995864,-0.3408210132327391,1,231575.9099299827,320199.7741644306,271156.7871216448,388048.75328752294,275137.01111102256,364700.7479793614,200460.40499173946,334773.4548704942,254568.93815492315,343180.6296825138,108583.16219845501
2024-07-29,85318.0,98832.0,188964.0,87584.0,140993.0,52733.0,85455.0,68320.0,135700.0,113471.0,15.0,987.949790586928,24.28221462364985,111388.0,0.0,3963973.0,3963973.0,4012.0,-0.4990604092447587,-0.182313079260031,1.4483414912385804,-0.4887976512406713,0.5650658316185536,-1.113471749039786,-0.5634338592838111,-0.8518936063158561,0.5057402867751085,-0.0179053356018917,1,224263.5459579896,290951.86449865834,351658.0722729869,320413.25197251374,306075.2066666135,271553.4487876168,205731.24299504366,269184.0729222965,288441.3628929539,319379.3778095083,104064.67164404593
2024-08-05,174736.0,71293.0,21015.0,124537.0,146944.0,22050.0,94744.0,198486.0,96559.0,84946.0,5.0,987.3061762908555,23.455482026150765,60207.0,0.0,3293531.0,3293531.0,3335.0,1.2827306173744546,-0.710068488192793,-1.579515670624408,0.2494782772418844,0.6795977903424406,-1.7056133660872712,-0.3822785265443076,1.6119320785823932,-0.2358398286808865,-0.5761580449606749,1,309294.12757479376,245864.118699195,232009.8433637921,316784.95118350827,330589.1239999681,184982.06927257008,218182.7457970262,359996.4437533779,269623.81773577235,276573.626685705,105809.10533927723
2024-08-12,87172.0,98781.0,81813.0,98477.0,125947.0,129996.0,149749.0,166649.0,30699.0,118989.0,10.0,1053.259152295912,22.69501873407364,248700.0,0.0,3348315.0,3348315.0,3179.0,-0.4621166108668927,-0.1832904395801433,-0.4834230488943236,-0.271168779729279,0.2754930117631338,0.3776027142767031,0.6904364134208538,1.0093106695346727,-1.483648172972852,0.0900854952567152,1,272748.47654487623,246299.471219517,221018.90601827527,288547.9707101049,324300.47439998086,240985.24156354205,280658.64747821575,382646.86625202675,192473.2906414634,284933.176011423,106521.91214639174
